web-scraper-order,web-scraper-start-url,link,link-href,url,ad_brand,date
1692263024-275,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5015034532276718384,Bundl Technologies Pvt. Ltd.,
1692263024-276,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/18301209809786924948,Bundl Technologies Pvt. Ltd.,
1692263024-277,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6088258182315314672,Bundl Technologies Pvt. Ltd.,
1692263024-278,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6104022562376987088,Bundl Technologies Pvt. Ltd.,
1692263024-279,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/8328546541063787832,Bundl Technologies Pvt. Ltd.,
1692263024-280,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5163523198494659261,Bundl Technologies Pvt. Ltd.,
1692263024-281,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1315740168164638391,Bundl Technologies Pvt. Ltd.,
1692263024-282,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/2723638047832066097,Bundl Technologies Pvt. Ltd.,
1692263024-283,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/12897331610312512505,Bundl Technologies Pvt. Ltd.,
1692263024-284,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/16700090548919516146,Bundl Technologies Pvt. Ltd.,
1692263024-285,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/14463065725092635493,Bundl Technologies Pvt. Ltd.,
1692263024-286,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/11897012996830663001,Bundl Technologies Pvt. Ltd.,
1692263024-287,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/13638990685981796095,Bundl Technologies Pvt. Ltd.,
1692263024-288,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/10419636928238254924,Bundl Technologies Pvt. Ltd.,
1692263024-289,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6055741768322007758,Bundl Technologies Pvt. Ltd.,
1692263024-290,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/669907200400566392,Bundl Technologies Pvt. Ltd.,
1692263024-291,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/8306399412975650766,Bundl Technologies Pvt. Ltd.,
1692263024-292,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17577133037035332775,Bundl Technologies Pvt. Ltd.,
1692263024-293,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/7159954456359671207,Bundl Technologies Pvt. Ltd.,
1692263024-294,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/11863198797384855277,Bundl Technologies Pvt. Ltd.,
1692263024-295,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/15245255321775153587,Bundl Technologies Pvt. Ltd.,
1692263024-296,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/14071008473494244412,Bundl Technologies Pvt. Ltd.,
1692263024-297,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1113726022304341813,Bundl Technologies Pvt. Ltd.,
1692263024-298,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/9837375549118052217,Bundl Technologies Pvt. Ltd.,
1692263024-299,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1731879923895710120,Bundl Technologies Pvt. Ltd.,
1692263024-300,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/12717757600460388273,Bundl Technologies Pvt. Ltd.,
1692263024-301,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/7785698384522194005,Bundl Technologies Pvt. Ltd.,
1692263024-302,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/11369035302671250861,Bundl Technologies Pvt. Ltd.,
1692263024-303,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/15631430463872447227,Bundl Technologies Pvt. Ltd.,
1692263024-304,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/4298276512562732892,Bundl Technologies Pvt. Ltd.,
1692263024-305,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/8612932636821592412,Bundl Technologies Pvt. Ltd.,
1692263024-306,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/7428955910167124166,Bundl Technologies Pvt. Ltd.,
1692263024-307,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/12940745025846042612,Bundl Technologies Pvt. Ltd.,
1692263024-308,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/12281488180032463762,Bundl Technologies Pvt. Ltd.,
1692263024-309,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/15379885328616790396,Bundl Technologies Pvt. Ltd.,
1692263024-310,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/2232106782962444308,Bundl Technologies Pvt. Ltd.,
1692263024-311,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/3497555046521974141,Bundl Technologies Pvt. Ltd.,
1692263024-312,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5714772195241013024,Bundl Technologies Pvt. Ltd.,
1692263024-313,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/4331079803403257798,Bundl Technologies Pvt. Ltd.,
1692263024-314,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/4022110316279978371,Bundl Technologies Pvt. Ltd.,
1692263024-315,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/13387807142545394681,Bundl Technologies Pvt. Ltd.,
1692263024-316,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5482931968317285054,Bundl Technologies Pvt. Ltd.,
1692263024-317,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5340831372025320951,Bundl Technologies Pvt. Ltd.,
1692263024-318,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/14914300380454185102,Bundl Technologies Pvt. Ltd.,
1692263024-319,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/174479638385969366,Bundl Technologies Pvt. Ltd.,
1692263024-320,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/9359048782005243979,Bundl Technologies Pvt. Ltd.,
1692263024-321,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5166618833197047802,Bundl Technologies Pvt. Ltd.,
1692263024-322,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/15370279932720993823,Bundl Technologies Pvt. Ltd.,
1692263024-323,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6641852110599467906,Bundl Technologies Pvt. Ltd.,
1692263024-324,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/4286393468522175978,Bundl Technologies Pvt. Ltd.,
1692263024-325,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/8491454987893556908,Bundl Technologies Pvt. Ltd.,
1692263024-326,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17276304715423506111,Bundl Technologies Pvt. Ltd.,
1692263024-327,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6400000185064249993,Bundl Technologies Pvt. Ltd.,
1692263024-328,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1634883018542480732,Bundl Technologies Pvt. Ltd.,
1692263024-329,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6643577974386131320,Bundl Technologies Pvt. Ltd.,
1692263024-330,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/3467235868137565148,Bundl Technologies Pvt. Ltd.,
1692263024-331,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/14852615415200529713,Bundl Technologies Pvt. Ltd.,
1692263024-332,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/3610782127744517614,Bundl Technologies Pvt. Ltd.,
1692263024-333,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,,Bundl Technologies Pvt. Ltd.,
1692263024-334,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/4177114954646451079,Bundl Technologies Pvt. Ltd.,
1692263024-335,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/1579766548380508617,Bundl Technologies Pvt. Ltd.,
1692263024-336,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/6387500344846982929,Bundl Technologies Pvt. Ltd.,
1692263024-337,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/8376534279641822875,Bundl Technologies Pvt. Ltd.,
1692263024-338,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/11042425203933663455,Bundl Technologies Pvt. Ltd.,
1692263024-339,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/10343722445899118371,Bundl Technologies Pvt. Ltd.,
1692263024-340,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5736358031662012147,Bundl Technologies Pvt. Ltd.,
1692263024-341,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/9777913914024554821,Bundl Technologies Pvt. Ltd.,
1692263024-342,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/13248392819827627723,Bundl Technologies Pvt. Ltd.,
1692263024-343,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5156421673979511899,Bundl Technologies Pvt. Ltd.,
1692263024-344,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17725613180140798604,Bundl Technologies Pvt. Ltd.,
1692263024-345,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/16034478189250809040,Bundl Technologies Pvt. Ltd.,
1692263024-346,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17545027212866455572,Bundl Technologies Pvt. Ltd.,
1692263024-347,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/173904675008105726,Bundl Technologies Pvt. Ltd.,
1692263024-348,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/14937088383286154655,Bundl Technologies Pvt. Ltd.,
1692263024-349,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/9651702952532657309,Bundl Technologies Pvt. Ltd.,
1692263024-350,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/11118670456098717463,Bundl Technologies Pvt. Ltd.,
1692263024-351,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/11650644044699131376,Bundl Technologies Pvt. Ltd.,
1692263024-352,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/4613214691308050433,Bundl Technologies Pvt. Ltd.,
1692263024-353,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/3553641709335961623,Bundl Technologies Pvt. Ltd.,
1692263024-354,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/10956793364570509747,Bundl Technologies Pvt. Ltd.,
1692263024-355,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/9051578131182615565,Bundl Technologies Pvt. Ltd.,
1692263024-356,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/5165205329982231767,Bundl Technologies Pvt. Ltd.,
1692263024-357,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17926406742631244204,Bundl Technologies Pvt. Ltd.,
1692263024-358,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/4298276512562732892,Bundl Technologies Pvt. Ltd.,
1692263024-359,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/3832895377703609095,Bundl Technologies Pvt. Ltd.,
1692263024-360,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/10731881134284266215,Bundl Technologies Pvt. Ltd.,
1692263024-361,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/17246413802977479283,Bundl Technologies Pvt. Ltd.,
1692263024-362,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/9468922236191713841,Bundl Technologies Pvt. Ltd.,
1692263024-363,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/11316813472761271531,Bundl Technologies Pvt. Ltd.,
1692263024-364,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/2772529814681356205,Bundl Technologies Pvt. Ltd.,
1692263024-365,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/15074028811253822161,Bundl Technologies Pvt. Ltd.,
1692263024-366,https://adstransparency.google.com/?region=IN&format=IMAGE&domain=swiggy.com,Bundl Technologies Pvt. Ltd.,https://adstransparency.google.com/advertiser/AR04872672420588158977?region=IN&format=IMAGE,https://tpc.googlesyndication.com/archive/simgad/13077846140123395034,Bundl Technologies Pvt. Ltd.,
