web-scraper-order,web-scraper-start-url,total_ads,ad_id,ad_start_date,ad_status,ad_count,ad_text,ad_cta_text,ad_video,ad_image-src,ad_brandname,ad_cta_domain,ad_cta_title,ad_cta_subtitle,domain_name
1692261053-186,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,2.64E+14,29-Jun-23,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/357004153_723679272765967_1160732533310950388_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=eAd3gUnIUeYAX-gV2P9&_nc_ht=scontent.fblr2-1.fna&oh=00_AfCO7qW4LaxJ1S-qsJpjFmbMrxPeIF--Rd5Xv0ci6X0Qkw&oe=64E277C7,SOMA AYURVEDIC,SOMAYURVEDIC.COM,Discover the Body Oil,"PERFECT FOR: Skin tightening Deep Hydration Brightening Firming and toning Improving Elasticity DETAILS The Soma Ayurvedic Jasmine Body Oil is like none other. Rich in antioxidants, highly hydrating, it is a sublime blend of oils and adaptogens powered by only the purest, ever-fragrant, jasmine flow...",somayurvedic.com
1692261053-187,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,8.10E+14,29-Jun-23,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/356864423_1099679471419891_5197217645030132895_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=P8mEOEE3AesAX9VEUMz&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCoS3tlnHr0p0xFWPT9x4I-9zS9Vht6shaDlzEZl_9nIg&oe=64E2EC25,SOMA AYURVEDIC,SOMAYURVEDIC.COM,Discover the Body Oil,"PERFECT FOR: Skin tightening Deep Hydration Brightening Firming and toning Improving Elasticity DETAILS The Soma Ayurvedic Jasmine Body Oil is like none other. Rich in antioxidants, highly hydrating, it is a sublime blend of oils and adaptogens powered by only the purest, ever-fragrant, jasmine flow...",somayurvedic.com
1692261053-188,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,2.41E+14,29-Jun-23,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/357019068_646484087362402_5863812545063637870_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=dwZAtIIXaXQAX8tlglt&_nc_ht=scontent.fblr2-1.fna&oh=00_AfBlNWPybaLfqmvxyiENBQaAtgz_4T_VC0lkJdHWfsmfOQ&oe=64E336BA,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Body Oil,"PERFECT FOR: Skin tightening Deep Hydration Brightening Firming and toning Improving Elasticity DETAILS The Soma Ayurvedic Jasmine Body Oil is like none other. Rich in antioxidants, highly hydrating, it is a sublime blend of oils and adaptogens powered by only the purest, ever-fragrant, jasmine flow...",somayurvedic.com
1692261053-189,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,2.21E+14,29-Jun-23,Active,,The body oil beauty editors are crazy about.,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/357355103_6451922764868485_3320387233838247587_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Jj_jiW9uptoAX9krC3j&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBHA2lGPoxq7x05tNw7ULXK2-naJ8s1z5E5L7m2SoEdLg&oe=64E23DE1,SOMA AYURVEDIC,SOMAYURVEDIC.COM,Shop now,,somayurvedic.com
1692261053-190,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,2.23E+14,29-Jun-23,Active,,Discover why beauty editors are raving about SOMA AYURVEDIC,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/357350483_742286350987784_2228125070766365383_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=IziNk50Xne4AX_RhAxn&_nc_oc=AQlLLnMSZlm-je0FlJMLFKa-nd65X7cet_6IE5c8Z9ah90K2ZYlEEBacd6fvdxgeRNM&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBCL3eMVK1AVWmdb5w6Nin5aIuHKuGwpZ2ZiQbVmYRYjA&oe=64E227E0,SOMA AYURVEDIC,SOMAYURVEDIC.COM,Discover the Jasmine Body Oil,,somayurvedic.com
1692261053-193,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,2.09E+15,30-Jun-23,Active,,A skin-softening oil with the most gorgeous fragrance.,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/356382542_771510751363968_1980863200214084656_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=sMmLhT5_g3sAX_FRaq0&_nc_ht=scontent.fblr2-2.fna&oh=00_AfB_otl93Yxh0uhPIy70s-9NZkS1cx58Ex5iZj75o5TjMQ&oe=64E1F102,SOMA AYURVEDIC,SOMAYURVEDIC.COM,Shop the Body Oil,,somayurvedic.com
1692261053-194,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,2.01E+15,29-Jun-23,Active,,Your all-in-one skin savior.,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/356130206_597052915882898_6404980581564250787_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=gpPK8QY8Y3AAX8OCIp5&_nc_ht=scontent.fblr2-2.fna&oh=00_AfA2xgGBtVOxEgRM8iWNk50VRNyd0aqXJg54wUsFW9BP5Q&oe=64E2D8E3,SOMA AYURVEDIC,SOMAYURVEDIC.COM,Shop the Vitamin C Serum,,somayurvedic.com
1692261053-195,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,3.44E+15,29-Jun-23,Active,,“So luxurious and nourishing on the skin” — POPSUGAR,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/357009008_120205317777993_1626722164424157257_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ECRAUqzLHlEAX_TbE0F&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCmSGKjhMnHkirpK2BLjbOcot-EiFjBOvUyelSTuY1aow&oe=64E2892C,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Under Eye Gel,Smooth and plump fine lines and wrinkles with the Under Eye Gel.,somayurvedic.com
1692261053-196,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,8.29E+14,29-Jun-23,Active,,Approved by W.,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/357362066_561046095997296_610082226038510517_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=eNPu1CqFMxYAX8fKZ35&_nc_ht=scontent.fblr2-2.fna&oh=00_AfD2moVRJbGvwcU2DBbGpYEr3YXgvwnvANvfzTcRFhjLgw&oe=64E1EE13,SOMA AYURVEDIC,SOMAYURVEDIC.COM,Shop the Jasmine Body Oil,,somayurvedic.com
1692261053-197,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,1.83E+14,28-Jun-23,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/343454847_913130779900774_2757403614822804394_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=y63xGXICrSsAX854ja3&_nc_ht=scontent.fblr2-1.fna&oh=00_AfB3HJ2-uKu8WpkXmXT1kaTf62ubvYcThDPIzjyMBErN4Q&oe=64E1F9A0,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,"NOTES: Top: Sandalwood, Iris, Violet Middle: Lily, Cedar, Sandalwood Base: Amber, Nutmeg DETAILS Flirtatious and timeless, SOMA AYURVEDIC's Mysur Sandalwood is sensual and addicting. Mysur, India, also known as Sandalwood City, is home to the most exquisite sandalwood nature has to offer. We've tapp...",somayurvedic.com
1692261053-198,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,1.84E+15,28-Jun-23,Active,,Discover why beauty editors are raving about these unisex perfume oils,Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/343568464_1188982015125094_3509951847434332455_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Kieie-VZU-gAX_DhJUk&_nc_ht=scontent.fblr2-1.fna&oh=00_AfCq_QVTg3q4Pd6HL99_cnRcupXFjkfVVin-lVvPXuumGQ&oe=64E33885,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,,somayurvedic.com
1692261053-199,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,9.47E+15,27-Jun-23,Active,,Discover why beauty editors are raving about these unisex perfume oils,Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/343591089_787389432900380_6234507359583773449_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=MKRm36xfNVMAX9UJ-9X&_nc_ht=scontent.fblr2-1.fna&oh=00_AfAPufDnbUiVa8k2vGMvxR4EjiKlCIGCVigQITW1CHnM2Q&oe=64E33A00,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,,somayurvedic.com
1692261053-200,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,6.45E+14,26-May-23,Active,2.0,,,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/324933277_482862197370362_7172022284570008279_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=r47qdFul-XcAX8y7Q9M&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBAhHrl2exJRApxcbmk1ChTaxtmXIzKZiHG0n2axRlB7A&oe=64E1FD1D,SOMA AYURVEDIC,,,,somayurvedic.com
1692261053-201,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,6.33E+14,25-May-23,Active,2.0,,,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/318629927_1098323084189046_7106584761658979002_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=w-9BBrmkb7UAX9N1pVf&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBnBdguSBd0DwG7bb76fFmfsaRsnUUmR2q8SUBVvNeiUA&oe=64E1FEB4,SOMA AYURVEDIC,,,,somayurvedic.com
1692261053-202,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,1.42E+15,25-May-23,Active,2.0,,,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/325425288_520524323228439_237151178522330719_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=nUYh22OlNFAAX8FdjqV&_nc_ht=scontent.fblr2-1.fna&oh=00_AfB-4zuhynnRToyzjpGOjsLulm7q3b_8YuLJXpuCBTe42w&oe=64E3BE60,SOMA AYURVEDIC,,,,somayurvedic.com
1692261053-203,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,9.33E+14,25-May-23,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/325173912_569120578413067_2620721019552954228_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=oe3--4HpNR0AX8Ci4J8&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAOd6SDBsaHw0Ti5Z4u6q83pOR8NG7XyZc8ylel3LDLnA&oe=64E32F72,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,"NOTES: Top: Sandalwood, Iris, Violet Middle: Lily, Cedar, Sandalwood Base: Amber, Nutmeg DETAILS Flirtatious and timeless, SOMA AYURVEDIC's Mysur Sandalwood is sensual and addicting. Mysur, India, also known as Sandalwood City, is home to the most exquisite sandalwood nature has to offer. We've tapp...",somayurvedic.com
1692261053-204,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,1.03E+15,25-May-23,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/343580204_1613161679165707_5383714232376816618_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=TXXs_fEVqUMAX9EHJx8&_nc_oc=AQl8NAHNOFjUxAp8KXW5LMDNot7UHjZv7ncYxdxS1_EH7b2URONvUDI8GOIoUxB2pp4&_nc_ht=scontent.fblr2-1.fna&oh=00_AfD3nXsh7IlDk-F0gQWQSPxTQsrxbxzk3a3wjsTRGHMSRA&oe=64E38D34,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Fragrance,"NOTES: Top: Pink pepper, Lemon, Bergamot Middle: Cedar, Galbanum, Mandarin Base: Sandalwood, Oudh, Musk DETAILS Oudh is one of nature's most aromatically complex oils. Also known as agarwood, it is a resinous wood formed in the heart of the aquilaria tree. Dark, woody, and intoxicating, this resin e...",somayurvedic.com
1692261053-205,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,5.57E+14,25-May-23,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/343851966_2180716638790370_2458065193783729036_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=1OueVR4dzYMAX8vvtWq&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCLuF7DpnB0zei3eSEBeFIL8WCP4SMQRvWdjq0eLFHF9w&oe=64E26326,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,"NOTES: Top: Sandalwood, Iris, Violet Middle: Lily, Cedar, Sandalwood Base: Amber, Nutmeg DETAILS Flirtatious and timeless, SOMA AYURVEDIC's Mysur Sandalwood is sensual and addicting. Mysur, India, also known as Sandalwood City, is home to the most exquisite sandalwood nature has to offer. We've tapp...",somayurvedic.com
1692261053-206,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,2.44E+14,25-May-23,Active,,,Get Offer,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/323429395_909771060195048_1508049832006394233_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Dxyb9tzDC2AAX8KEiEZ&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCUM7xZN9sXFDb5ss1yfeUcO6u3rPjLVCdZhrb6skN6tg&oe=64E22983,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,"NOTES: Top: Sandalwood, Iris, Violet Middle: Lily, Cedar, Sandalwood Base: Amber, Nutmeg DETAILS Flirtatious and timeless, SOMA AYURVEDIC's Mysur Sandalwood is sensual and addicting. Mysur, India, also known as Sandalwood City, is home to the most exquisite sandalwood nature has to offer. We've tapp...",somayurvedic.com
1692261053-210,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,2.04E+14,25-May-23,Active,,,Get Offer,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/323437860_579652893514125_6183125153760892792_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=PZ6lJWqTwFwAX9OUsNM&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCqxe9FHEE1o813at0ghUrCN8Yx7BsiOcVaIBIXkv3vvA&oe=64E1FA1D,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,"MYSUR SANDALWOOD NOTES: Top: Sandalwood, Iris, Violet Middle: Lily, Cedar, Sandalwood Base: Amber, Nutmeg OLD DELHI OUDH NOTES: Top: Pink pepper, Lemon, Bergamot Middle: Cedar, Galbanum, Mandarin Base: Sandalwood, Oudh, Musk DETAILS Why have one when you can have both? SOMA AYURVEDIC's premiere coll...",somayurvedic.com
1692261053-211,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,1.42E+14,25-May-23,Active,,,Get Offer,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/325411772_716319146765199_2439939398362966231_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=B0Pl1qKEAY4AX__uo1e&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBIn9yRtaWkvSgnCWueJdHWHOx-e0C9wsWWVBh9SD9w1A&oe=64E22F87,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,"MYSUR SANDALWOOD NOTES: Top: Sandalwood, Iris, Violet Middle: Lily, Cedar, Sandalwood Base: Amber, Nutmeg OLD DELHI OUDH NOTES: Top: Pink pepper, Lemon, Bergamot Middle: Cedar, Galbanum, Mandarin Base: Sandalwood, Oudh, Musk DETAILS Why have one when you can have both? SOMA AYURVEDIC's premiere coll...",somayurvedic.com
1692261053-213,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,6.37E+14,25-May-23,Active,,"""smells like luxury""",Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/319999333_909118303830151_2973173387296796553_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=g3cWlbXJLSEAX82QHWC&_nc_ht=scontent.fblr2-1.fna&oh=00_AfCZboGvaGoKbNCc_zQ8UpxNubRRMx-mfXfdYw9R8VAa2w&oe=64E22F70,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,,somayurvedic.com
1692261053-214,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,1.44E+15,25-May-23,Active,,"Energetic and warm, Mysur Sandalwood evokes memories of warm summer nights and simpler, sweeter times.",Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/320243212_533832008791333_4099341831273408038_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=6mF-2yPo6W8AX_xxkzp&_nc_ht=scontent.fblr2-2.fna&oh=00_AfByl40J93qyXfmxZdjX0kv2bzdLpMgMeEP7cUxKs1PYVg&oe=64E37956,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,,somayurvedic.com
1692261053-215,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,1.23E+15,25-May-23,Active,,"Try us, you'll like it",Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/320101502_2399917636851191_7880872526158582068_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=QGEDlyPbb1UAX_Nmgw3&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAC0MC6N2eD9CE9tWlZNqTzSnLBHDANmjzwIfG3bbNROg&oe=64E26024,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,,somayurvedic.com
1692261053-216,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,2.78E+14,25-May-23,Active,,The Vitamin C Serum works to brighten and nourish the skin for a radiant complexion.,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/343656954_5558042287630559_3234491136069466119_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=TOfiv1-ESDMAX9zn4Ou&_nc_ht=scontent.fblr2-2.fna&oh=00_AfD72FkLIW95650T6vGpEyHnKqKFq-dc4BfjYpOF1xb4xg&oe=64E26B28,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Vitamin C Serum,,somayurvedic.com
1692261053-217,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,1.36E+15,25-May-23,Active,,"Flirtatious and timeless, Mysur Sandalwood is sensual and addicting.",Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/319848836_1217027278882682_1884681409659566705_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=PCmBVg2vvIoAX_7bK8F&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBDampaby9T7uPOU0gFbVUaZ94eWBfpbO4T4ITHKNeK9g&oe=64E328C7,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,,somayurvedic.com
1692261053-218,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,2.32E+15,25-May-23,Active,,“My new favorite scent.” — Verified customer,Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/343331149_1236864353620005_3193558914295987358_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=hOUEDE30HQsAX8bLSjB&_nc_ht=scontent.fblr2-1.fna&oh=00_AfAqDYvZPEB9Om12uwQfg74bGGRuzHvw0Msq61dc1z7VxQ&oe=64E2FF3F,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Perfume,,somayurvedic.com
1692261053-219,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,5.05E+14,21-Apr-23,Active,3.0,“So luxurious and nourishing on the skin” — POPSUGAR,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/342411311_1307714403425487_5643202080094862033_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=R8aixyPGbc0AX9inc3H&_nc_ht=scontent.fblr2-2.fna&oh=00_AfDC9-SU-kZFXU2eFogsprzQ23eRS83lW8yQul8K4681vA&oe=64E31A88,SOMA AYURVEDIC,SOMAYURVEDIC.COM,New Soma Ayurvedic Vitamin C Serum,,somayurvedic.com
1692261053-220,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22somayurvedic.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~120 results,1.65E+14,03-Apr-23,Active,,,Get Offer,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/325443082_846724613228364_2407697709583060556_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=cXyRMU5OCBIAX_ksguQ&_nc_ht=scontent.fblr2-2.fna&oh=00_AfD8ANCxPxGEk_4ZKT3kVOE9Y4va5j4c35wiXQwR9kdbfg&oe=64E28D95,SOMA AYURVEDIC,SOMAYURVEDIC.COM,The Ultimate Collection,"Our Ayurvedic under eye gel with Lavender, Moringa and Avocado is the epitome of clean, Ayurvedic beauty. Our Ayurvedic skincare formula of adaptogens work to combat wrinkles, dark circles and aging skin around the eyes.",somayurvedic.com
